epoc_time,date_time,distance,velocity
1456265875935,2016-02-23T22:17:55.935Z,2.59024177338,0
1456265876188,2016-02-23T22:17:56.188Z,4.69447770653,0.24
1456265876457,2016-02-23T22:17:56.457Z,1.91542910025,0.25
1456265876952,2016-02-23T22:17:56.952Z,2.59024177338,0
1456265877176,2016-02-23T22:17:57.176Z,4.09373090621,0.24
1456265877492,2016-02-23T22:17:57.492Z,2.19513296682,0.23
1456265877925,2016-02-23T22:17:57.925Z,2.59024177338,0
1456265878178,2016-02-23T22:17:58.178Z,4.09373090621,0.24
1456265878452,2016-02-23T22:17:58.452Z,2.19513296682,0.25
1456265878920,2016-02-23T22:17:58.920Z,2.59024177338,0
1456265879165,2016-02-23T22:17:59.165Z,4.69447770653,0.24
1456265879489,2016-02-23T22:17:59.489Z,2.19513296682,0.13
1456265879955,2016-02-23T22:17:59.955Z,2.59024177338,0
1456265880176,2016-02-23T22:18:00.176Z,4.69447770653,0.24
1456265880490,2016-02-23T22:18:00.490Z,2.19513296682,0
1456265880923,2016-02-23T22:18:00.923Z,2.59024177338,0
1456265881169,2016-02-23T22:18:01.169Z,4.09373090621,0.24
1456265881497,2016-02-23T22:18:01.497Z,2.19513296682,0
1456265881916,2016-02-23T22:18:01.916Z,2.59024177338,0
1456265882173,2016-02-23T22:18:02.173Z,4.09373090621,0.04
1456265882471,2016-02-23T22:18:02.471Z,2.60741572037,0.25
1456265882952,2016-02-23T22:18:02.952Z,2.59024177338,0
1456265883191,2016-02-23T22:18:03.191Z,4.53535097012,0.24
1456265883506,2016-02-23T22:18:03.506Z,2.19513296682,0.23
1456265883922,2016-02-23T22:18:03.922Z,2.59024177338,0
1456265884177,2016-02-23T22:18:04.177Z,4.53535097012,0.24
1456265884459,2016-02-23T22:18:04.459Z,2.19513296682,0
1456265884956,2016-02-23T22:18:04.956Z,2.59024177338,0
1456265885167,2016-02-23T22:18:05.167Z,3.99245041565,0.24
1456265885499,2016-02-23T22:18:05.499Z,2.19513296682,0
1456265885944,2016-02-23T22:18:05.944Z,2.59024177338,0
1456265886176,2016-02-23T22:18:06.176Z,3.99245041565,0.24
1456265886493,2016-02-23T22:18:06.493Z,2.60741572037,0.24
1456265886929,2016-02-23T22:18:06.929Z,2.59024177338,0
1456265887169,2016-02-23T22:18:07.169Z,4.69152768432,0.24
1456265887476,2016-02-23T22:18:07.476Z,3.47535680809,0.24
1456265887913,2016-02-23T22:18:07.913Z,2.59024177338,0
1456265888184,2016-02-23T22:18:08.184Z,4.00623466849,0.24
1456265888458,2016-02-23T22:18:08.458Z,2.19513296682,0.24
1456265888955,2016-02-23T22:18:08.955Z,2.59024177338,0
1456265889187,2016-02-23T22:18:09.187Z,4.00623466849,0.24
1456265889487,2016-02-23T22:18:09.487Z,2.19513296682,0.18
1456265889937,2016-02-23T22:18:09.937Z,2.59024177338,0
1456265890165,2016-02-23T22:18:10.165Z,4.00623466849,0.25
1456265890475,2016-02-23T22:18:10.475Z,3.47535680809,0.24
1456265890956,2016-02-23T22:18:10.956Z,2.59024177338,0
1456265891173,2016-02-23T22:18:11.173Z,4.00623466849,0.24
1456265891495,2016-02-23T22:18:11.495Z,3.47535680809,0.24
1456265891953,2016-02-23T22:18:11.953Z,2.59024177338,0
1456265892187,2016-02-23T22:18:12.187Z,4.00623466849,0.24
1456265892465,2016-02-23T22:18:12.465Z,3.47535680809,0.25
1456265892922,2016-02-23T22:18:12.922Z,2.59024177338,0
1456265893173,2016-02-23T22:18:13.173Z,4.00623466849,0.2
1456265893470,2016-02-23T22:18:13.470Z,3.47535680809,0.24
1456265893931,2016-02-23T22:18:13.931Z,2.59024177338,0
1456265894183,2016-02-23T22:18:14.183Z,4.00623466849,0
1456265894489,2016-02-23T22:18:14.489Z,2.60741572037,0.24
1456265894959,2016-02-23T22:18:14.959Z,2.59024177338,0
1456265895184,2016-02-23T22:18:15.184Z,4.00623466849,0
1456265895477,2016-02-23T22:18:15.477Z,2.60741572037,0.24
1456265895953,2016-02-23T22:18:15.953Z,2.59024177338,0
1456265896183,2016-02-23T22:18:16.183Z,4.00623466849,0
1456265896455,2016-02-23T22:18:16.455Z,2.60741572037,0.25
1456265896932,2016-02-23T22:18:16.932Z,2.51388312023,0.25
1456265897164,2016-02-23T22:18:17.164Z,4.00623466849,0
1456265897496,2016-02-23T22:18:17.496Z,2.60741572037,0.03
1456265897943,2016-02-23T22:18:17.943Z,2.59024177338,0.24
1456265898183,2016-02-23T22:18:18.183Z,4.00623466849,0
1456265898477,2016-02-23T22:18:18.477Z,2.60741572037,0
1456265898922,2016-02-23T22:18:18.922Z,2.59024177338,0
1456265899166,2016-02-23T22:18:19.166Z,4.00623466849,0
1456265899450,2016-02-23T22:18:19.450Z,2.60741572037,0
1456265899947,2016-02-23T22:18:19.947Z,2.0148479696,0.23
1456265900180,2016-02-23T22:18:20.180Z,4.00623466849,0
1456265900452,2016-02-23T22:18:20.452Z,3.93291864217,0.24
1456265900959,2016-02-23T22:18:20.959Z,2.0148479696,0.24
1456265901206,2016-02-23T22:18:21.206Z,4.49217812645,0.23
1456265901494,2016-02-23T22:18:21.494Z,2.60741572037,0.23
1456265901924,2016-02-23T22:18:21.924Z,2.59024177338,0.25
1456265902174,2016-02-23T22:18:22.174Z,4.49217812645,0.25
1456265902470,2016-02-23T22:18:22.470Z,2.60741572037,0
1456265902964,2016-02-23T22:18:22.964Z,2.59024177338,0.23
1456265903203,2016-02-23T22:18:23.203Z,4.49217812645,0.22
1456265903452,2016-02-23T22:18:23.452Z,2.60741572037,0
1456265903958,2016-02-23T22:18:23.958Z,2.59024177338,0
1456265904195,2016-02-23T22:18:24.195Z,4.49217812645,0
1456265904487,2016-02-23T22:18:24.487Z,2.60741572037,0
1456265904947,2016-02-23T22:18:24.947Z,2.59024177338,0
1456265905183,2016-02-23T22:18:25.183Z,4.49217812645,0
1456265905463,2016-02-23T22:18:25.463Z,2.60741572037,0
1456265905937,2016-02-23T22:18:25.937Z,2.59024177338,0
1456265906173,2016-02-23T22:18:26.173Z,4.49217812645,0
1456265906463,2016-02-23T22:18:26.463Z,2.60741572037,0
1456265906957,2016-02-23T22:18:26.957Z,2.59024177338,0
1456265907177,2016-02-23T22:18:27.177Z,4.49217812645,0
1456265907475,2016-02-23T22:18:27.475Z,2.60741572037,0
1456265907954,2016-02-23T22:18:27.954Z,2.59024177338,0
1456265908179,2016-02-23T22:18:28.179Z,4.49217812645,0
1456265908488,2016-02-23T22:18:28.488Z,2.35767104161,0.24
1456265908930,2016-02-23T22:18:28.930Z,2.59024177338,0
1456265909173,2016-02-23T22:18:29.173Z,4.49217812645,0
1456265909460,2016-02-23T22:18:29.460Z,2.35767104161,0.25
1456265909945,2016-02-23T22:18:29.945Z,2.59024177338,0
1456265910201,2016-02-23T22:18:30.201Z,4.49217812645,0
1456265910479,2016-02-23T22:18:30.479Z,2.19513296682,0.24
1456265910960,2016-02-23T22:18:30.960Z,2.59024177338,0
1456265911171,2016-02-23T22:18:31.171Z,4.49217812645,0
1456265911455,2016-02-23T22:18:31.455Z,2.21559757999,0.25
1456265911957,2016-02-23T22:18:31.957Z,2.59024177338,0
1456265912192,2016-02-23T22:18:32.192Z,4.49217812645,0
1456265912481,2016-02-23T22:18:32.481Z,2.21559757999,0.23
1456265912951,2016-02-23T22:18:32.951Z,2.59024177338,0
1456265913191,2016-02-23T22:18:33.191Z,4.49217812645,0
1456265913472,2016-02-23T22:18:33.472Z,2.21559757999,0.24
1456265913939,2016-02-23T22:18:33.939Z,2.59024177338,0
1456265914170,2016-02-23T22:18:34.170Z,4.49217812645,0
1456265914493,2016-02-23T22:18:34.493Z,2.21559757999,0.15
1456265914940,2016-02-23T22:18:34.940Z,2.59024177338,0
1456265915167,2016-02-23T22:18:35.167Z,4.49217812645,0
1456265915468,2016-02-23T22:18:35.468Z,2.19513296682,0.25
1456265915960,2016-02-23T22:18:35.960Z,2.59024177338,0
1456265916177,2016-02-23T22:18:36.177Z,4.49217812645,0
1456265916487,2016-02-23T22:18:36.487Z,2.19513296682,0.24
1456265916940,2016-02-23T22:18:36.940Z,2.59024177338,0
1456265917199,2016-02-23T22:18:37.199Z,4.49217812645,0
1456265917451,2016-02-23T22:18:37.451Z,2.19513296682,0.25
1456265917955,2016-02-23T22:18:37.955Z,2.59024177338,0
1456265918168,2016-02-23T22:18:38.168Z,4.49217812645,0
1456265918488,2016-02-23T22:18:38.488Z,2.60741572037,0.23
1456265918954,2016-02-23T22:18:38.954Z,2.59024177338,0
1456265919172,2016-02-23T22:18:39.172Z,4.49217812645,0
1456265919469,2016-02-23T22:18:39.469Z,2.60741572037,0.24
1456265919944,2016-02-23T22:18:39.944Z,2.59024177338,0
1456265920183,2016-02-23T22:18:40.183Z,4.53535097012,0.24
1456265920474,2016-02-23T22:18:40.474Z,2.60741572037,0.19
1456265920954,2016-02-23T22:18:40.954Z,2.10934976781,0.24
1456265921196,2016-02-23T22:18:41.196Z,4.53535097012,0.24
1456265921460,2016-02-23T22:18:41.460Z,2.60741572037,0
1456265921949,2016-02-23T22:18:41.949Z,2.10934976781,0.24
1456265922201,2016-02-23T22:18:42.201Z,4.53535097012,0.02
1456265922495,2016-02-23T22:18:42.495Z,3.47535680809,0.23
1456265922959,2016-02-23T22:18:42.959Z,2.10934976781,0.02
1456265923176,2016-02-23T22:18:43.176Z,4.53535097012,0
1456265923448,2016-02-23T22:18:43.448Z,2.19513296682,0.25
1456265923957,2016-02-23T22:18:43.957Z,2.59024177338,0.24
1456265924180,2016-02-23T22:18:44.180Z,4.53535097012,0
1456265924465,2016-02-23T22:18:44.465Z,2.35767104161,0.24
1456265924954,2016-02-23T22:18:44.954Z,2.10934976781,0.24
1456265925200,2016-02-23T22:18:45.200Z,4.53535097012,0
1456265925479,2016-02-23T22:18:45.479Z,2.60741572037,0.24
1456265925952,2016-02-23T22:18:45.952Z,2.10934976781,0
1456265926175,2016-02-23T22:18:46.175Z,4.49217812645,0.25
1456265926452,2016-02-23T22:18:46.452Z,2.60741572037,0.2
1456265926958,2016-02-23T22:18:46.958Z,2.10934976781,0
1456265927171,2016-02-23T22:18:47.171Z,4.49217812645,0.24
1456265927458,2016-02-23T22:18:47.458Z,2.60741572037,0
1456265927950,2016-02-23T22:18:47.950Z,2.10934976781,0
1456265928193,2016-02-23T22:18:48.193Z,4.49217812645,0.02
1456265928480,2016-02-23T22:18:48.480Z,2.60741572037,0
1456265928952,2016-02-23T22:18:48.952Z,2.10934976781,0
1456265929169,2016-02-23T22:18:49.169Z,4.49217812645,0
1456265929453,2016-02-23T22:18:49.453Z,2.21559757999,0.25
1456265929941,2016-02-23T22:18:49.941Z,2.10934976781,0
1456265930168,2016-02-23T22:18:50.168Z,4.49217812645,0
1456265930483,2016-02-23T22:18:50.483Z,2.21559757999,0.23
1456265930942,2016-02-23T22:18:50.942Z,2.59024177338,0.24
1456265931198,2016-02-23T22:18:51.198Z,4.00623466849,0.23
1456265931485,2016-02-23T22:18:51.485Z,1.91542910025,0.24
1456265931943,2016-02-23T22:18:51.943Z,2.59024177338,0.24
1456265932202,2016-02-23T22:18:52.202Z,5.0308460939,0.24
1456265932472,2016-02-23T22:18:52.472Z,3.93291864217,0.24
1456265932955,2016-02-23T22:18:52.955Z,2.59024177338,0.02
1456265933176,2016-02-23T22:18:53.176Z,4.49217812645,0
1456265933466,2016-02-23T22:18:53.466Z,3.93291864217,0.24
1456265933951,2016-02-23T22:18:53.951Z,2.59024177338,0
1456265934180,2016-02-23T22:18:54.180Z,4.49217812645,0
1456265934484,2016-02-23T22:18:54.484Z,3.93291864217,0.24
1456265934951,2016-02-23T22:18:54.951Z,2.51388312023,0.24
1456265935174,2016-02-23T22:18:55.174Z,5.0308460939,0.24
1456265935460,2016-02-23T22:18:55.460Z,3.93291864217,0.25
1456265935949,2016-02-23T22:18:55.949Z,2.51388312023,0.24
1456265936165,2016-02-23T22:18:56.165Z,4.6324024571,0.24
1456265936464,2016-02-23T22:18:56.464Z,3.93291864217,0.24
1456265936955,2016-02-23T22:18:56.955Z,2.51388312023,0.02
1456265937201,2016-02-23T22:18:57.201Z,4.6324024571,0.23
1456265937513,2016-02-23T22:18:57.513Z,3.93291864217,0.23
1456265937951,2016-02-23T22:18:57.951Z,2.51388312023,0
1456265938179,2016-02-23T22:18:58.179Z,4.49217812645,0.25
1456265938493,2016-02-23T22:18:58.493Z,3.93291864217,0.24
1456265938953,2016-02-23T22:18:58.953Z,2.51388312023,0
1456265939165,2016-02-23T22:18:59.165Z,4.49217812645,0.24
1456265939477,2016-02-23T22:18:59.477Z,3.93291864217,0.24
1456265939956,2016-02-23T22:18:59.956Z,2.51388312023,0
1456265940193,2016-02-23T22:19:00.193Z,5.0308460939,0.23
1456265940475,2016-02-23T22:19:00.475Z,3.93291864217,0.08
1456265940943,2016-02-23T22:19:00.943Z,2.51388312023,0
1456265941197,2016-02-23T22:19:01.197Z,5.0308460939,0.24
1456265941463,2016-02-23T22:19:01.463Z,3.93291864217,0
1456265941922,2016-02-23T22:19:01.922Z,2.51388312023,0
1456265942163,2016-02-23T22:19:02.163Z,5.0308460939,0.11
1456265942487,2016-02-23T22:19:02.487Z,2.21559757999,0.23
1456265942959,2016-02-23T22:19:02.959Z,2.51388312023,0
1456265943189,2016-02-23T22:19:03.189Z,5.0308460939,0
1456265943477,2016-02-23T22:19:03.477Z,2.21559757999,0.24
1456265943947,2016-02-23T22:19:03.947Z,2.51388312023,0
1456265944166,2016-02-23T22:19:04.166Z,5.0308460939,0
1456265944478,2016-02-23T22:19:04.478Z,2.19513296682,0.24
1456265944939,2016-02-23T22:19:04.939Z,2.51388312023,0
1456265945159,2016-02-23T22:19:05.159Z,4.49217812645,0.24
1456265945472,2016-02-23T22:19:05.472Z,2.19513296682,0.24
1456265945958,2016-02-23T22:19:05.958Z,2.51388312023,0
1456265946185,2016-02-23T22:19:06.185Z,5.0308460939,0.23
1456265946474,2016-02-23T22:19:06.474Z,2.19513296682,0.24
1456265946931,2016-02-23T22:19:06.931Z,2.51388312023,0
1456265947193,2016-02-23T22:19:07.193Z,5.11851116272,0.24
1456265947452,2016-02-23T22:19:07.452Z,3.93291864217,0.25
1456265947934,2016-02-23T22:19:07.934Z,2.51388312023,0
1456265948181,2016-02-23T22:19:08.181Z,4.69447770653,0.24
1456265948448,2016-02-23T22:19:08.448Z,2.19513296682,0.24
1456265948959,2016-02-23T22:19:08.959Z,2.51388312023,0
1456265949182,2016-02-23T22:19:09.182Z,5.0308460939,0.24
1456265949480,2016-02-23T22:19:09.480Z,2.19513296682,0.23
1456265949931,2016-02-23T22:19:09.931Z,2.0148479696,0.25
1456265950171,2016-02-23T22:19:10.171Z,4.69447770653,0.24
1456265950460,2016-02-23T22:19:10.460Z,2.35767104161,0.24
1456265950927,2016-02-23T22:19:10.927Z,2.59024177338,0.24
1456265951170,2016-02-23T22:19:11.170Z,5.0308460939,0.24
1456265951487,2016-02-23T22:19:11.487Z,2.35767104161,0.16
1456265951958,2016-02-23T22:19:11.958Z,2.0148479696,0.23
1456265952201,2016-02-23T22:19:12.201Z,5.0308460939,0.21
1456265952487,2016-02-23T22:19:12.487Z,2.6848375825,0.24
1456265952951,2016-02-23T22:19:12.951Z,1.6399269622,0.24
1456265953180,2016-02-23T22:19:13.180Z,5.0308460939,0
1456265953481,2016-02-23T22:19:13.481Z,2.35767104161,0.24
1456265953939,2016-02-23T22:19:13.939Z,2.10934976781,0.24
1456265954196,2016-02-23T22:19:14.196Z,4.49217812645,0.24
1456265954484,2016-02-23T22:19:14.484Z,2.35767104161,0
1456265954949,2016-02-23T22:19:14.949Z,2.10934976781,0.04
1456265955174,2016-02-23T22:19:15.174Z,5.0308460939,0.25
1456265955493,2016-02-23T22:19:15.493Z,2.35767104161,0
1456265955928,2016-02-23T22:19:15.928Z,2.10934976781,0
1456265956194,2016-02-23T22:19:16.194Z,4.49217812645,0.24
1456265956455,2016-02-23T22:19:16.455Z,2.35767104161,0
1456265956926,2016-02-23T22:19:16.926Z,2.59024177338,0.24
1456265957159,2016-02-23T22:19:17.159Z,4.49217812645,0.25
1456265957471,2016-02-23T22:19:17.471Z,2.35767104161,0
1456265957956,2016-02-23T22:19:17.956Z,2.59024177338,0.23
1456265958191,2016-02-23T22:19:18.191Z,4.49217812645,0.22
1456265958471,2016-02-23T22:19:18.471Z,2.81928303701,0.24
1456265958933,2016-02-23T22:19:18.933Z,2.59024177338,0.02
1456265959172,2016-02-23T22:19:19.172Z,5.0308460939,0.24
1456265959470,2016-02-23T22:19:19.470Z,2.35767104161,0.24
1456265959940,2016-02-23T22:19:19.940Z,2.59024177338,0
1456265960172,2016-02-23T22:19:20.172Z,4.49217812645,0.24
1456265960485,2016-02-23T22:19:20.485Z,2.35767104161,0
1456265960953,2016-02-23T22:19:20.953Z,2.59024177338,0
1456265961181,2016-02-23T22:19:21.181Z,5.0308460939,0.24
1456265961490,2016-02-23T22:19:21.490Z,2.60741572037,0.24
1456265961934,2016-02-23T22:19:21.934Z,2.59024177338,0
1456265962172,2016-02-23T22:19:22.172Z,4.53535097012,0.24
1456265962464,2016-02-23T22:19:22.464Z,2.81928303701,0.25
1456265962950,2016-02-23T22:19:22.950Z,2.59024177338,0
1456265963173,2016-02-23T22:19:23.173Z,4.53535097012,0.13
1456265963478,2016-02-23T22:19:23.478Z,2.60741572037,0.24
1456265963947,2016-02-23T22:19:23.947Z,2.59024177338,0
1456265964182,2016-02-23T22:19:24.182Z,5.0308460939,0.24
1456265964477,2016-02-23T22:19:24.477Z,2.60741572037,0.18
1456265964937,2016-02-23T22:19:24.937Z,2.51388312023,0.24
1456265965180,2016-02-23T22:19:25.180Z,5.0308460939,0.24
1456265965490,2016-02-23T22:19:25.490Z,2.21559757999,0.24
1456265965940,2016-02-23T22:19:25.940Z,2.51388312023,0.24
1456265966202,2016-02-23T22:19:26.202Z,5.0308460939,0.02
1456265966484,2016-02-23T22:19:26.484Z,2.60741572037,0.24
1456265966956,2016-02-23T22:19:26.956Z,2.51388312023,0.02
1456265967177,2016-02-23T22:19:27.177Z,5.0308460939,0
1456265967483,2016-02-23T22:19:27.483Z,2.21559757999,0.24
1456265967960,2016-02-23T22:19:27.960Z,2.59024177338,0.24
1456265968173,2016-02-23T22:19:28.173Z,4.49217812645,0.24
1456265968481,2016-02-23T22:19:28.481Z,1.50967696403,0.24
1456265968948,2016-02-23T22:19:28.948Z,2.59024177338,0.24
1456265969195,2016-02-23T22:19:29.195Z,4.53535097012,0.23
1456265969466,2016-02-23T22:19:29.466Z,1.50967696403,0.24
1456265969944,2016-02-23T22:19:29.944Z,2.59024177338,0.02
1456265970177,2016-02-23T22:19:30.177Z,4.49217812645,0.24
1456265970503,2016-02-23T22:19:30.503Z,1.50967696403,0.23
1456265970946,2016-02-23T22:19:30.946Z,2.59024177338,0
1456265971173,2016-02-23T22:19:31.173Z,5.0308460939,0.24
1456265971470,2016-02-23T22:19:31.470Z,1.50967696403,0.2
1456265971951,2016-02-23T22:19:31.951Z,2.59024177338,0
1456265972176,2016-02-23T22:19:32.176Z,5.77995441473,0.24
1456265972464,2016-02-23T22:19:32.464Z,2.19513296682,0.24
1456265972957,2016-02-23T22:19:32.957Z,2.59024177338,0
1456265973193,2016-02-23T22:19:33.193Z,5.0308460939,0.24
1456265973474,2016-02-23T22:19:33.474Z,2.19513296682,0.24
1456265973947,2016-02-23T22:19:33.947Z,2.59024177338,0
1456265974185,2016-02-23T22:19:34.185Z,5.0308460939,0.04
1456265974488,2016-02-23T22:19:34.488Z,2.19513296682,0.24
1456265974954,2016-02-23T22:19:34.954Z,2.59024177338,0
1456265975170,2016-02-23T22:19:35.170Z,5.0308460939,0
1456265975477,2016-02-23T22:19:35.477Z,2.19513296682,0.24
1456265975955,2016-02-23T22:19:35.955Z,2.59024177338,0
1456265976185,2016-02-23T22:19:36.185Z,5.97586410528,0.24
1456265976469,2016-02-23T22:19:36.469Z,2.19513296682,0.16
1456265976957,2016-02-23T22:19:36.957Z,2.59024177338,0
1456265977180,2016-02-23T22:19:37.180Z,5.97586410528,0.24
1456265977468,2016-02-23T22:19:37.468Z,2.19513296682,0
1456265977959,2016-02-23T22:19:37.959Z,2.51388312023,0.24
1456265978169,2016-02-23T22:19:38.169Z,5.11851116272,0.24
1456265978473,2016-02-23T22:19:38.473Z,2.19513296682,0
1456265978958,2016-02-23T22:19:38.958Z,2.10934976781,0.24
1456265979181,2016-02-23T22:19:39.181Z,5.11851116272,0.24
1456265979494,2016-02-23T22:19:39.494Z,2.35767104161,0.24
1456265979948,2016-02-23T22:19:39.948Z,2.10934976781,0.24
1456265980181,2016-02-23T22:19:40.181Z,5.0308460939,0.04
1456265980468,2016-02-23T22:19:40.468Z,2.35767104161,0.25
1456265980951,2016-02-23T22:19:40.951Z,2.10934976781,0.07
1456265981167,2016-02-23T22:19:41.167Z,5.0308460939,0
1456265981479,2016-02-23T22:19:41.479Z,2.35767104161,0.02
1456265981958,2016-02-23T22:19:41.958Z,2.59024177338,0.24
1456265982182,2016-02-23T22:19:42.182Z,4.53535097012,0.24
1456265982477,2016-02-23T22:19:42.477Z,2.35767104161,0
1456265982943,2016-02-23T22:19:42.943Z,2.59024177338,0.24
1456265983171,2016-02-23T22:19:43.171Z,4.53535097012,0.24
1456265983487,2016-02-23T22:19:43.487Z,2.19513296682,0.24
1456265983906,2016-02-23T22:19:43.906Z,2.10934976781,0.25
1456265984159,2016-02-23T22:19:44.159Z,4.49217812645,0.24
1456265984488,2016-02-23T22:19:44.488Z,2.35767104161,0.24
1456265984966,2016-02-23T22:19:44.966Z,2.10934976781,0.23
1456265985181,2016-02-23T22:19:45.181Z,4.49217812645,0.23
1456265985480,2016-02-23T22:19:45.480Z,2.35767104161,0
1456265985908,2016-02-23T22:19:45.908Z,2.10934976781,0
1456265986187,2016-02-23T22:19:46.187Z,4.49217812645,0.02
1456265986470,2016-02-23T22:19:46.470Z,2.35767104161,0
1456265986953,2016-02-23T22:19:46.953Z,2.59024177338,0.23
1456265987167,2016-02-23T22:19:47.167Z,4.49217812645,0
1456265987477,2016-02-23T22:19:47.477Z,2.81928303701,0.24
1456265987958,2016-02-23T22:19:47.958Z,2.59024177338,0.24
1456265988199,2016-02-23T22:19:48.199Z,4.49217812645,0
1456265988471,2016-02-23T22:19:48.471Z,2.60741572037,0.24
1456265988911,2016-02-23T22:19:48.911Z,2.59024177338,0.02
1456265989168,2016-02-23T22:19:49.168Z,4.49217812645,0
1456265989491,2016-02-23T22:19:49.491Z,2.60741572037,0.24
1456265989912,2016-02-23T22:19:49.912Z,2.59024177338,0
1456265990171,2016-02-23T22:19:50.171Z,4.49217812645,0
1456265990470,2016-02-23T22:19:50.470Z,2.60741572037,0.08
1456265990952,2016-02-23T22:19:50.952Z,2.59024177338,0
1456265991204,2016-02-23T22:19:51.204Z,4.99196036825,0.23
1456265991468,2016-02-23T22:19:51.468Z,2.81928303701,0.24
1456265991904,2016-02-23T22:19:51.904Z,2.59024177338,0
1456265992174,2016-02-23T22:19:52.174Z,5.52715265023,0.25
1456265992488,2016-02-23T22:19:52.488Z,2.35767104161,0.24
1456265992951,2016-02-23T22:19:52.951Z,2.59024177338,0
1456265993163,2016-02-23T22:19:53.163Z,5.0308460939,0.24
1456265993480,2016-02-23T22:19:53.480Z,2.60741572037,0.24
1456265993955,2016-02-23T22:19:53.955Z,2.59024177338,0
1456265994190,2016-02-23T22:19:54.190Z,4.49217812645,0.23
1456265994496,2016-02-23T22:19:54.496Z,2.60741572037,0.15
1456265994950,2016-02-23T22:19:54.950Z,2.59024177338,0
1456265995196,2016-02-23T22:19:55.196Z,4.49217812645,0.24
1456265995492,2016-02-23T22:19:55.492Z,2.60741572037,0
1456265995930,2016-02-23T22:19:55.930Z,2.59024177338,0
1456265996169,2016-02-23T22:19:56.169Z,4.6324024571,0.25
1456265996480,2016-02-23T22:19:56.480Z,2.81928303701,0.24
1456265996957,2016-02-23T22:19:56.957Z,2.10934976781,0.23
1456265997187,2016-02-23T22:19:57.187Z,4.6324024571,0.24
1456265997492,2016-02-23T22:19:57.492Z,2.6848375825,0.24
1456265997907,2016-02-23T22:19:57.907Z,2.10934976781,0.25
1456265998175,2016-02-23T22:19:58.175Z,5.0308460939,0.24
1456265998494,2016-02-23T22:19:58.494Z,2.35767104161,0.24
1456265998948,2016-02-23T22:19:58.948Z,2.10934976781,0.02
1456265999171,2016-02-23T22:19:59.171Z,4.53535097012,0.24
1456265999498,2016-02-23T22:19:59.498Z,2.35767104161,0.04
1456265999941,2016-02-23T22:19:59.941Z,2.59024177338,0.24
1456266000188,2016-02-23T22:20:00.188Z,4.53535097012,0.05
1456266000489,2016-02-23T22:20:00.489Z,2.81928303701,0.24
1456266000908,2016-02-23T22:20:00.908Z,2.10934976781,0.25
1456266001170,2016-02-23T22:20:01.170Z,4.53535097012,0
1456266001480,2016-02-23T22:20:01.480Z,2.81928303701,0.24
1456266001908,2016-02-23T22:20:01.908Z,2.10934976781,0
1456266002166,2016-02-23T22:20:02.166Z,5.0308460939,0.24
1456266002489,2016-02-23T22:20:02.489Z,2.81928303701,0.02
1456266002953,2016-02-23T22:20:02.953Z,2.10934976781,0
1456266003173,2016-02-23T22:20:03.173Z,5.0308460939,0.24
1456266003487,2016-02-23T22:20:03.487Z,2.81928303701,0
1456266003931,2016-02-23T22:20:03.931Z,2.10934976781,0
1456266004176,2016-02-23T22:20:04.176Z,4.53535097012,0.24
1456266004485,2016-02-23T22:20:04.485Z,2.35767104161,0.24
1456266004912,2016-02-23T22:20:04.912Z,2.10934976781,0
1456266005164,2016-02-23T22:20:05.164Z,4.53535097012,0.24
1456266005500,2016-02-23T22:20:05.500Z,2.35767104161,0.24
1456266005952,2016-02-23T22:20:05.952Z,2.0148479696,0.23
1456266006198,2016-02-23T22:20:06.198Z,4.53535097012,0
1456266006478,2016-02-23T22:20:06.478Z,2.35767104161,0.02
1456266006901,2016-02-23T22:20:06.901Z,2.59024177338,0.25
1456266007176,2016-02-23T22:20:07.176Z,4.53535097012,0
1456266007480,2016-02-23T22:20:07.480Z,2.35767104161,0
1456266007933,2016-02-23T22:20:07.933Z,2.59024177338,0.23
1456266008179,2016-02-23T22:20:08.179Z,5.0308460939,0.24
1456266008488,2016-02-23T22:20:08.488Z,2.60741572037,0.24
1456266008948,2016-02-23T22:20:08.948Z,2.10934976781,0.24
1456266009206,2016-02-23T22:20:09.206Z,5.0308460939,0.23
1456266009497,2016-02-23T22:20:09.497Z,2.35767104161,0.24
1456266009900,2016-02-23T22:20:09.900Z,2.10934976781,0.2
1456266010172,2016-02-23T22:20:10.172Z,5.0308460939,0.02
1456266010485,2016-02-23T22:20:10.485Z,2.60741572037,0.24
1456266010956,2016-02-23T22:20:10.956Z,2.10934976781,0
1456266011171,2016-02-23T22:20:11.171Z,5.0308460939,0
1456266011487,2016-02-23T22:20:11.487Z,2.60741572037,0.24
1456266011951,2016-02-23T22:20:11.951Z,1.6399269622,0.24
1456266012190,2016-02-23T22:20:12.190Z,5.0308460939,0
1456266012475,2016-02-23T22:20:12.475Z,2.21559757999,0.24
1456266012922,2016-02-23T22:20:12.922Z,1.89185214637,0.25
1456266013174,2016-02-23T22:20:13.174Z,5.0308460939,0
1456266013459,2016-02-23T22:20:13.459Z,2.57854157129,0.24
1456266013952,2016-02-23T22:20:13.952Z,1.89185214637,0.23
1456266014184,2016-02-23T22:20:14.184Z,5.97586410528,0.24
1456266014441,2016-02-23T22:20:14.441Z,3.93291864217,0.24
1456266014948,2016-02-23T22:20:14.948Z,1.89185214637,0.08
1456266015179,2016-02-23T22:20:15.179Z,5.0308460939,0.24
1456266015474,2016-02-23T22:20:15.474Z,3.93291864217,0.23
